,x,y,particle_id,frame_number
1431,1449.0,261.2105263157895,1426.0,86
1485,1425.5652173913043,275.0869565217391,1480.0,86
1490,1526.0,275.5,1485.0,86
1491,1543.2631578947369,275.5,1486.0,86
1501,1565.7058823529412,277.4117647058824,1496.0,86
1524,1416.107142857143,284.60714285714283,1519.0,86
1525,1476.0,284.82142857142856,1520.0,86
1550,1431.2666666666667,291.0,1545.0,86
1561,1019.2553191489362,295.21276595744683,1556.0,86
1563,1493.0,294.6,1558.0,86
1583,1394.675,304.225,1578.0,86
1584,1461.0,303.0,1579.0,86
1587,1439.15,306.0,1582.0,86
1588,1513.6216216216217,305.4594594594595,1583.0,86
1595,1457.3939393939395,318.93939393939394,1590.0,86
1597,1506.090909090909,323.09090909090907,1592.0,86
1598,1528.8,324.6,1593.0,86
1705,284.11538461538464,273.0,325.0,87
1734,347.35,277.7,350.0,87
1746,407.025,282.425,355.0,87
1743,424.86,281.4,361.0,87
1669,1498.258064516129,261.80645161290323,517.0,87
1698,459.2156862745098,272.05882352941177,544.0,87
1716,1444.05,274.4,560.0,87
1715,1428.3846153846155,273.53846153846155,571.0,87
1762,456.25,285.4791666666667,595.0,87
1784,1433.3,289.85,629.0,87
1663,1286.9705882352941,260.38235294117646,954.0,87
1664,1363.142857142857,260.4761904761905,955.0,87
1691,478.3636363636364,269.90909090909093,981.0,87
1739,1472.851851851852,277.48148148148147,995.0,87
1714,1237.1875,273.3125,999.0,87
1776,475.07894736842104,287.6578947368421,1052.0,87
1750,1332.948717948718,283.1794871794872,1055.0,87
1765,1315.8947368421052,285.2631578947368,1073.0,87
1730,972.4320987654321,277.4691358024691,1074.0,87
1820,1270.0731707317073,304.2682926829268,1109.0,87
1608,332.25,251.52272727272728,1133.0,87
1643,1034.0,255.28571428571428,1148.0,87
1604,1543.0357142857142,243.42857142857142,1365.0,87
1618,369.25,253.67307692307693,1380.0,87
1626,1460.6315789473683,252.52631578947367,1394.0,87
1666,1438.5238095238096,260.5238095238095,1426.0,87
1725,1409.125,275.1666666666667,1480.0,87
1726,1512.3846153846155,275.46153846153845,1485.0,87
1727,1529.8837209302326,275.5348837209302,1486.0,87
1741,1551.0,278.3333333333333,1496.0,87
1760,1401.8333333333333,284.43333333333334,1519.0,87
1766,1460.8,284.4,1520.0,87
1787,1417.0,290.5,1545.0,87
1805,1022.8333333333334,297.0833333333333,1556.0,87
